date,location,category,title,price_student,price_guest,price_per_100_g,icons,allergens,co2_portion,c02_100g,kj_portion,kcal_portion,fat_portion,sfat_portion,carbs_portion,sugar_portion,protein_portion,salt_portion,kj_100g,kcal_100g,fat_100g,sfat_100g,carbs_100g,sugar_100g,protein_100g,salt_100g
"2023-04-03","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Rote Wurst mit Pusztasauce und Country Potatoes","3.90","6.40","false","rind/schwein","1, 3, 8, Sl, Sf, GlW","2009.9","374.3","4286.2","999.9","75.6","20.7"," 61.6 ","14.3 ","21.7 ","7.4 ","798.2","191.0","14.1","3.9"," 11.5 ","2.7 ","4.0 ","1.4 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Lasagne mit Tomatensauce","5.20","7.70","false","rind","Ei, La, Sl, GlW","807.1","152.3","1818.2","434.0","12.5","4.2"," 59.5 ","25.4 ","18.9 ","4.2 ","343.1","82.0","2.4","0.8"," 11.2 ","4.8 ","3.6 ","0.8 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","410.1","","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 ","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln Schweinefleischstreifen zum Wokgericht","1.10","1.60","true","schwein","Fi, GlW","2537.1","","4029.1","962.0","40.8","24.5"," 95.2 ","29.8 ","49.2 ","8.1 ","4029.1","962.0","40.8","24.5"," 95.2 ","29.8 ","49.2 ","8.1 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln marinierte Tofu Würfel zum Wokgericht","1.10","1.60","true","","1, Fi, So, GlW","1734.1","125.6","3841.6","918.0","39.7","24.4"," 99.5 ","30.2 ","38.6 ","11.3 ","652.3","156.0","9.0","1.4"," 3.6 ","0.4 ","17.1 ","3.5 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","AKTION","Flammkuchen Elsässer Art","4.95","7.45","false","schwein","1, 3, La, GlW","1006.0","335.3","3222.2","770.0","39.0","19.2"," 81.1 ","3.0 ","23.7 ","4.7 ","1074.1","257.0","13.0","6.4"," 27.0 ","1.0 ","7.9 ","1.6 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","BEILAGE","Broccoli mit Mandeln","0.99","1.39","false","vegan","NuM","178.3","89.2","595.6","142.0","9.6","4.2"," 4.3 ","4.1 ","6.7 ","1.0 ","297.8","71.0","4.8","2.1"," 2.1 ","2.1 ","3.3 ","0.5 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","BEILAGE","Duftreis","0.99","1.39","false","vegan"," 
													
CO2 pro Portion307.5 gNährwerte pro PortionBrennwert: 1211.2 kj / 289.0 kcalFett: 1.6 g - davon ges. FS: 0.2 gKohlenhydrate: 61.5 g - davon Zucker: 0.1 gEiweiß: 5.8 gSalz: 0.5 g
CO2 pro 100 g127.6 gNährwerte pro 100 gBrennwert: 502.6 kj / 120.0 kcalFett: 0.7 g - davon ges. FS: 0.1 gKohlenhydrate: 25.5 g - davon Zucker: 0.0 gEiweiß: 2.4 gSalz: 0.2 g

 ","307.5","127.6","1211.2","289.0","1.6","0.2"," 61.5 ","0.1 ","5.8 ","0.5 ","502.6","120.0","0.7","0.1"," 25.5 ","0.0 ","2.4 ","0.2 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","BEILAGE","Country Potatoes","1.19","1.59","false","vegan","GlW","1297.3","589.7","2044.9","488.0","31.3","7.7"," 44.1 ","1.1 ","5.5 ","3.6 ","929.5","222.0","14.2","3.5"," 20.0 ","0.5 ","2.5 ","1.7 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion14.9 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g29.8 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g

 ","14.9","29.8","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","DESSERT","Kirschjoghurt","0.99","1.39","false","vegetarisch","2, La","349.2","194.0","721.8","172.0","5.6","3.4"," 22.5 ","21.4 ","6.8 ","0.3 ","401.0","96.0","3.1","1.9"," 12.5 ","11.9 ","3.8 ","0.2 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","DESSERT","Pudding mit Vanille-Geschmack","1.19","1.59","false","vegetarisch","La","476.2","183.1","1007.6","241.0","9.9","6.4"," 29.5 ","27.1 ","8.3 ","0.3 ","387.6","93.0","3.8","2.4"," 11.3 ","10.4 ","3.2 ","0.1 "
"2023-04-03","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2961.4","88.7","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","526.3","126.0","7.4","1.1"," 11.8 ","5.9 ","2.2 ","1.1 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Tomatensuppe","0.99","1.39","false","vegan","Sl","154.4","40.4","451.6","108.0","2.6","0.5"," 14.9 ","10.8 ","3.5 ","0.2 ","118.1","28.0","0.7","0.1"," 3.9 ","2.8 ","0.9 ","0.1 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Vegane Paella","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","10, Sl","542.5","135.3","2516.9","601.0","12.1","1.9"," 106.8 ","5.0 ","11.9 ","2.3 ","627.7","150.0","3.0","0.5"," 26.6 ","1.2 ","3.0 ","0.6 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Schweinebraten mit Rahmsauce und Spätzle","4.20","6.70","false","schwein","Ei, La, GlW, GlD","2135.0","422.8","3205.3","766.0","38.8","6.1"," 53.5 ","1.0 ","50.5 ","5.4 ","634.7","152.0","7.7","1.2"," 10.6 ","0.2 ","10.0 ","1.1 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Seelachsfilet auf mediterranem Zartweizen mit Zucchini, Oliven und getrockneten Tomaten","5.40","7.90","false","msc-zertifizierter fisch (msc-c-51632)","10, Fi, GlW","1059.3","","3350.5","800.0","38.5","5.6"," 65.8 ","4.8 ","43.8 ","8.5 ","3350.5","800.0","38.5","5.6"," 65.8 ","4.8 ","43.8 ","8.5 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","410.1","","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 ","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln Schweinefleischstreifen zum Wokgericht","1.10","1.60","true","schwein","Fi, GlW","2537.1","","4029.1","962.0","40.8","24.5"," 95.2 ","29.8 ","49.2 ","8.1 ","4029.1","962.0","40.8","24.5"," 95.2 ","29.8 ","49.2 ","8.1 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln marinierte Tofu Würfel zum Wokgericht","1.10","1.60","true","","1, Fi, So, GlW","1734.1","125.6","3841.6","918.0","39.7","24.4"," 99.5 ","30.2 ","38.6 ","11.3 ","652.3","156.0","9.0","1.4"," 3.6 ","0.4 ","17.1 ","3.5 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","AKTION","Flammkuchen Elsässer Art","4.95","7.45","false","schwein","1, 3, La, GlW","1006.0","335.3","3222.2","770.0","39.0","19.2"," 81.1 ","3.0 ","23.7 ","4.7 ","1074.1","257.0","13.0","6.4"," 27.0 ","1.0 ","7.9 ","1.6 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","BEILAGE","Karotten-Erbsen-Gemüse","0.99","1.39","false","vegan","Sl","115.6","57.8","607.0","145.0","4.4","2.2"," 16.0 ","10.1 ","6.2 ","0.8 ","303.5","72.0","2.2","1.1"," 8.0 ","5.1 ","3.1 ","0.4 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","BEILAGE","Gemüsezartweizen","0.99","1.39","false","vegan","GlW","68.7","29.1","1148.5","274.0","1.3","0.4"," 52.6 ","2.1 ","9.9 ","1.0 ","486.7","116.0","0.6","0.2"," 22.3 ","0.9 ","4.2 ","0.4 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","BEILAGE","Spätzle","1.19","1.59","false","vegetarisch","Ei, GlW, GlD","239.9","120.0","1486.0","355.0","10.4","3.3"," 51.6 ","0.4 ","13.2 ","3.6 ","743.0","177.0","5.2","1.6"," 25.8 ","0.2 ","6.6 ","1.8 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion14.9 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g29.8 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g

 ","14.9","29.8","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","DESSERT","Mousse mit Limone-Joghurt-Geschmack","1.19","1.59","false","vegetarisch","La","319.0","236.3","809.9","193.0","8.3","5.7"," 23.4 ","18.7 ","5.5 ","0.2 ","599.9","143.0","6.2","4.2"," 17.3 ","13.8 ","4.1 ","0.1 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","DESSERT","Milchreis","1.19","1.59","false","vegetarisch","La","353.8","125.5","791.7","189.0","5.3","3.2"," 28.4 ","14.2 ","6.4 ","0.2 ","280.8","67.0","1.9","1.1"," 10.1 ","5.0 ","2.3 ","0.1 "
"2023-04-04","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2961.4","88.7","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","526.3","126.0","7.4","1.1"," 11.8 ","5.9 ","2.2 ","1.1 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Blumenkohlsuppe","0.99","1.39","false","vegetarisch","Ei, La, Sl, GlW","404.5","114.0","1021.9","244.0","17.1","9.8"," 15.1 ","6.3 ","6.5 ","0.9 ","287.9","69.0","4.8","2.8"," 4.3 ","1.8 ","1.8 ","0.3 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Karotten-Gnocchi-Ragout","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","Sl, GlW","337.6","102.3","1697.6","405.0","1.3","0.2"," 14.2 ","6.6 ","11.0 ","1.6 ","514.4","123.0","0.4","0.1"," 4.3 ","2.0 ","3.3 ","0.5 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Spaghetti Bolognese mit Reibekäse","4.40","6.90","false","rind","La, Sl, GlW","1522.8","304.6","3341.6","798.0","27.0","10.1"," 91.4 ","14.2 ","42.5 ","8.8 ","668.3","160.0","5.4","2.0"," 18.3 ","2.8 ","8.5 ","1.8 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Hähnchen-Nuggets mit Curry Dip und Pommes frites","5.20","7.70","false","geflügel","2, 3, Ei, So, La, Sf, Sw, GlW","2631.9","521.2","6077.3","999.9","106.3","19.1"," 90.9 ","7.7 ","32.2 ","3.2 ","1203.4","287.0","21.1","3.8"," 18.0 ","1.5 ","6.4 ","0.6 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","410.1","","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 ","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln Schweinefleischstreifen zum Wokgericht","1.10","1.60","true","schwein","Fi, GlW","2537.1","","4029.1","962.0","40.8","24.5"," 95.2 ","29.8 ","49.2 ","8.1 ","4029.1","962.0","40.8","24.5"," 95.2 ","29.8 ","49.2 ","8.1 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln marinierte Tofu Würfel zum Wokgericht","1.10","1.60","true","","1, Fi, So, GlW","1734.1","125.6","3841.6","918.0","39.7","24.4"," 99.5 ","30.2 ","38.6 ","11.3 ","652.3","156.0","9.0","1.4"," 3.6 ","0.4 ","17.1 ","3.5 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","AKTION","Flammkuchen Elsässer Art","4.95","7.45","false","schwein","1, 3, La, GlW","1006.0","335.3","3222.2","770.0","39.0","19.2"," 81.1 ","3.0 ","23.7 ","4.7 ","1074.1","257.0","13.0","6.4"," 27.0 ","1.0 ","7.9 ","1.6 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","BEILAGE","Rahmblumenkohl","0.99","1.39","false","vegetarisch","So, La, Sl, GlW","274.0","137.0","635.3","152.0","9.6","5.3"," 9.1 ","4.5 ","5.3 ","0.7 ","317.6","76.0","4.8","2.6"," 4.6 ","2.3 ","2.6 ","0.3 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kartoffelplätzchen","1.19","1.59","false","vegan","GlW","110.0","44.0","1743.3","416.0","18.9","1.9"," 52.5 ","1.3 ","6.5 ","2.5 ","697.3","167.0","7.6","0.7"," 21.0 ","0.5 ","2.6 ","1.0 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion14.9 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g29.8 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g

 ","14.9","29.8","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","DESSERT","Sahneschokopudding","1.19","1.59","false","vegetarisch","La","546.4","237.6","1446.9","346.0","17.9","12.4"," 39.1 ","27.6 ","6.3 ","0.4 ","629.1","150.0","7.8","5.4"," 17.0 ","12.0 ","2.8 ","0.2 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","DESSERT","Waldbeerenquark","1.19","1.59","false","vegetarisch","La","551.8","324.6","674.6","161.0","4.1","2.3"," 19.0 ","19.0 ","11.0 ","0.2 ","396.8","95.0","2.4","1.4"," 11.2 ","11.2 ","6.5 ","0.1 "
"2023-04-05","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2961.4","88.7","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","526.3","126.0","7.4","1.1"," 11.8 ","5.9 ","2.2 ","1.1 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Karotten-Ingwersuppe","0.99","1.39","false","vegan","1, Sl","39.2","15.7","196.8","47.0","2.4","1.2"," 5.0 ","4.5 ","0.4 ","0.6 ","78.7","19.0","1.0","0.5"," 2.0 ","1.8 ","0.2 ","0.2 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Schupfnudel-Sauerkraut-Pfanne","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","3, Sl, Sw, GlW","475.1","88.0","2538.7","606.0","13.8","3.0"," 94.0 ","16.5 ","15.0 ","6.8 ","470.1","112.0","2.6","0.6"," 17.4 ","3.1 ","2.8 ","1.3 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Omelette mit Blattspinat und Salzkartoffeln","3.90","6.40","false","vegetarisch,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","Ei, La, GlW","544.3","93.8","2279.5","544.0","22.9","10.6"," 53.2 ","4.7 ","26.7 ","2.9 ","393.0","94.0","4.0","1.8"," 9.2 ","0.8 ","4.6 ","0.5 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Gebackener Fleischkäse mit Zwiebelsauce und Kartoffelsalat","4.20","6.70","false","rind/schwein","1, 3, Sl, Sf, Sw","999.1","201.8","3338.8","797.0","61.3","20.3"," 37.5 ","4.3 ","23.5 ","4.6 ","674.5","161.0","12.4","4.1"," 7.6 ","0.9 ","4.8 ","0.9 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","410.1","","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 ","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln Schweinefleischstreifen zum Wokgericht","1.10","1.60","true","schwein","Fi, GlW","2537.1","","4029.1","962.0","40.8","24.5"," 95.2 ","29.8 ","49.2 ","8.1 ","4029.1","962.0","40.8","24.5"," 95.2 ","29.8 ","49.2 ","8.1 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln marinierte Tofu Würfel zum Wokgericht","1.10","1.60","true","","1, Fi, So, GlW","1734.1","125.6","3841.6","918.0","39.7","24.4"," 99.5 ","30.2 ","38.6 ","11.3 ","652.3","156.0","9.0","1.4"," 3.6 ","0.4 ","17.1 ","3.5 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","AKTION","Flammkuchen Elsässer Art","4.95","7.45","false","schwein","1, 3, La, GlW","1006.0","335.3","3222.2","770.0","39.0","19.2"," 81.1 ","3.0 ","23.7 ","4.7 ","1074.1","257.0","13.0","6.4"," 27.0 ","1.0 ","7.9 ","1.6 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","BEILAGE","Blattspinat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion111.2 gNährwerte pro PortionBrennwert: 364.1 kj / 87.0 kcalFett: 5.0 g - davon ges. FS: 2.4 gKohlenhydrate: 2.2 g - davon Zucker: 0.7 gEiweiß: 6.0 gSalz: 1.0 g


 ","111.2","","364.1","87.0","5.0","2.4"," 2.2 ","0.7 ","6.0 ","1.0 ","364.1","87.0","5.0","2.4"," 2.2 ","0.7 ","6.0 ","1.0 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kartoffelsalat","1.19","1.59","false","vegan","3, Sl, Sf, Sw","83.9","33.5","1111.5","265.0","11.5","1.0"," 33.6 ","2.2 ","4.9 ","0.7 ","444.6","106.0","4.6","0.4"," 13.5 ","0.9 ","1.9 ","0.3 "
"2023-04-06","MENSA STUTTGART-VAIHINGEN","BEILAGE","Salzkartoffeln","0.99","1.39","false","vegan"," 
													
CO2 pro Portion37.8 gNährwerte pro PortionBrennwert: 745.0 kj / 178.0 kcalFett: 0.3 g - davon ges. FS: 0.0 gKohlenhydrate: 37.0 g - davon Zucker: 2.0 gEiweiß: 5.0 gSalz: 0.5 g
CO2 pro 100 g15.1 gNährwerte pro 100 gBrennwert: 298.0 kj / 71.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 14.8 g - davon Zucker: 0.8 gEiweiß: 2.0 gSalz: 0.2 g

 ","37.8","15.1","745.0","178.0","0.3","0.0"," 37.0 ","2.0 ","5.0 ","0.5 ","298.0","71.0","0.1","0.0"," 14.8 ","0.8 ","2.0 ","0.2 "
